5433,2015-01-03,19,DBT,38.86,null,null,2015-01-03
5434,2016-04-02,13,DBT,44.46,9,3,2016-04-02
5435,2016-09-02,21,DBT,20.49,null,null,2016-09-03
5436,2015-01-02,7,DBT,97.50,10,2,2015-01-02
5437,2016-04-06,11,CDT,29.95,16,2,2016-04-07
5438,2016-04-08,5,CDT,51.55,12,3,2016-04-09
5439,2016-07-01,15,DBT,63.98,null,null,2016-07-01
5440,2015-01-04,7,CDT,47.70,15,3,2015-01-05
5441,2016-04-01,13,CDT,11.13,null,null,2016-04-01
5442,2016-08-06,28,DBT,90.64,null,null,2016-08-07
5443,2015-01-02,1,CDT,70.64,6,4,2015-01-02
5444,2016-04-05,29,CDT,40.00,6,2,2016-04-05
5445,2015-01-01,3,DBT,23.83,13,4,2015-01-01
5446,2016-08-07,27,DBT,32.19,6,3,2016-08-07
5447,2016-03-06,22,DBT,63.65,9,2,2016-03-06
5448,2016-07-02,28,CDT,94.10,null,null,2016-07-02
5449,2016-08-02,8,DBT,91.64,17,2,2016-08-02
5450,2016-04-02,7,CDT,98.10,11,2,2016-04-02
5451,2016-09-01,18,CDT,49.83,13,3,2016-09-01
5452,2016-02-01,14,DBT,11.25,9,2,2016-02-01
5453,2016-05-01,22,CDT,8.99,16,4,2016-05-01
5454,2016-05-02,13,DBT,0.57,6,3,2016-05-02
5455,2016-01-06,10,CDT,53.23,12,3,2016-01-06
5456,2015-01-03,28,DBT,11.83,8,4,2015-01-03
5457,2016-07-02,25,DBT,59.42,8,4,2016-07-02
5458,2016-06-01,11,CDT,58.24,8,4,2016-06-01
5459,2015-01-01,7,CDT,93.65,12,4,2015-01-01
5460,2016-04-08,15,DBT,67.40,9,4,2016-04-09
5461,2016-08-05,8,CDT,96.53,14,4,2016-08-05
5462,2015-01-06,25,DBT,94.75,13,2,2015-01-07
5463,2016-07-01,11,DBT,15.66,7,2,2016-07-01
5464,2016-04-06,4,DBT,82.93,13,4,2016-04-06
5465,2016-03-02,12,CDT,24.04,9,2,2016-03-02
5466,2016-07-01,15,DBT,31.75,null,null,2016-07-01
5467,2016-08-02,21,CDT,50.02,10,4,2016-08-03
5468,2016-08-02,2,CDT,75.30,11,4,2016-08-02
5469,2015-01-09,8,CDT,99.22,7,2,2015-01-09
5470,2016-06-01,4,DBT,58.01,8,2,2016-06-01
5471,2016-09-08,18,DBT,74.47,null,null,2016-09-08
5472,2016-05-02,7,CDT,21.24,14,4,2016-05-02
5473,2015-01-09,29,CDT,39.44,6,4,2015-01-09
5474,2016-07-01,25,DBT,91.47,12,2,2016-07-01
5475,2015-01-01,3,DBT,50.48,8,4,2015-01-01
5476,2016-08-02,27,DBT,48.69,10,4,2016-08-02
5477,2016-01-02,21,CDT,30.69,12,3,2016-01-02
5478,2015-01-01,7,CDT,89.03,12,4,2015-01-01
5479,2016-01-01,3,CDT,1.76,9,4,2016-01-01
5480,2016-01-01,18,CDT,73.13,17,3,2016-01-01
5481,2016-07-01,24,CDT,32.54,16,2,2016-07-01
5482,2016-06-02,15,DBT,29.91,9,2,2016-06-02
5483,2015-01-02,14,DBT,28.75,null,null,2015-01-02
5484,2016-01-01,11,CDT,84.13,18,2,2016-01-01
5485,2016-07-02,5,CDT,6.43,null,null,2016-07-02
5486,2016-08-01,10,DBT,74.39,18,3,2016-08-01
5487,2016-08-02,2,DBT,73.45,null,null,2016-08-02
5488,2015-01-02,23,CDT,31.63,10,2,2015-01-02
5489,2016-03-02,22,CDT,86.38,13,3,2016-03-02
5490,2016-03-03,2,CDT,88.66,null,null,2016-03-04
5491,2016-01-01,7,DBT,21.56,6,4,2016-01-01
5492,2016-03-01,4,DBT,19.58,9,3,2016-03-01
5493,2016-03-08,2,CDT,85.49,8,4,2016-03-09
5494,2016-09-02,7,CDT,90.75,9,3,2016-09-02
5495,2016-03-01,8,CDT,9.23,10,2,2016-03-01
5496,2016-05-03,22,CDT,92.23,null,null,2016-06-01
5497,2016-03-03,15,DBT,40.76,9,4,2016-03-04
5498,2016-09-02,14,CDT,86.65,12,3,2016-09-02
5499,2016-02-01,28,CDT,59.12,10,3,2016-02-01
5500,2016-06-02,18,DBT,18.86,17,3,2016-06-02
5501,2016-07-02,4,CDT,3.57,13,3,2016-07-03
5502,2015-01-02,8,DBT,52.22,10,2,2015-01-02
5503,2016-02-01,8,DBT,23.19,7,4,2016-02-01
5504,2016-03-02,1,DBT,40.87,12,3,2016-03-02
5505,2016-05-02,2,CDT,70.85,6,3,2016-05-02
5506,2016-08-05,25,CDT,0.27,16,3,2016-08-06
5507,2016-07-03,7,DBT,96.09,14,2,2016-07-03
5508,2015-01-02,19,DBT,99.78,17,3,2015-01-02
5509,2016-02-02,23,DBT,27.98,11,3,2016-02-02
5510,2016-06-02,2,CDT,44.12,null,null,2016-06-03
5511,2016-08-01,14,CDT,28.29,10,2,2016-08-02
5512,2016-01-01,5,CDT,33.91,null,null,2016-01-01
5513,2016-06-08,4,DBT,70.53,17,4,2016-06-09
5514,2015-01-01,14,CDT,70.79,7,2,2015-01-01
5515,2015-01-01,25,CDT,23.64,18,2,2015-01-01
5516,2016-07-02,1,DBT,78.04,10,4,2016-07-02
5517,2015-01-02,8,CDT,77.62,16,3,2015-01-02
5518,2015-01-02,27,CDT,15.85,13,2,2015-01-02
5519,2016-03-02,23,DBT,90.46,16,2,2016-03-02
5520,2016-03-02,22,CDT,79.94,17,3,2016-03-02
5521,2015-01-02,8,DBT,78.13,11,4,2015-01-02
5522,2016-08-03,15,CDT,60.47,12,4,2016-08-04
5523,2015-01-02,28,CDT,34.19,11,3,2015-01-03
5524,2016-09-01,27,CDT,81.33,12,2,2016-09-01
5525,2016-06-02,2,CDT,29.13,12,4,2016-06-02
5526,2015-01-02,4,CDT,38.59,14,3,2015-01-02
5527,2016-03-03,2,DBT,51.08,17,4,2016-03-03
5528,2016-01-03,21,DBT,81.08,6,2,2016-01-04
5529,2016-01-03,13,CDT,98.57,11,2,2016-01-03
5530,2016-01-01,14,CDT,71.38,9,4,2016-01-02
5531,2016-04-06,8,DBT,55.71,11,2,2016-04-06
5532,2016-03-02,22,CDT,35.45,8,4,2016-03-02
5533,2016-03-09,15,CDT,30.22,9,2,2016-03-01
5534,2016-03-01,22,CDT,40.07,7,2,2016-03-01
5535,2016-01-04,8,CDT,33.82,7,3,2016-01-04
5536,2016-04-03,1,CDT,30.56,13,2,2016-05-01
5537,2015-01-01,19,DBT,24.64,9,4,2015-01-01
5538,2015-01-03,18,DBT,81.69,18,3,2015-01-03
5539,2016-01-01,5,CDT,65.68,9,4,2016-01-02
5540,2015-01-01,4,DBT,94.81,6,3,2015-01-01
5541,2016-02-02,7,DBT,3.83,14,2,2016-02-02
5542,2016-02-02,23,DBT,14.04,16,4,2016-02-03
5543,2015-01-01,23,CDT,87.87,null,null,2015-01-01
5544,2015-01-01,3,DBT,1.68,10,3,2015-01-01
5545,2016-09-01,29,CDT,96.75,15,3,2016-09-01
5546,2016-04-01,10,CDT,10.32,16,2,2016-04-01
5547,2016-01-02,1,DBT,91.33,18,4,2016-01-02
5548,2015-01-01,1,DBT,60.63,9,3,2015-01-01
5549,2016-02-01,29,DBT,22.82,16,2,2016-02-01
5550,2016-05-01,22,DBT,1.82,12,3,2016-05-02
5551,2016-09-01,11,DBT,29.09,18,2,2016-09-01
5552,2016-01-02,27,DBT,68.57,6,3,2016-01-02
5553,2015-01-01,11,CDT,88.53,12,4,2015-01-02
5554,2016-06-02,8,DBT,3.45,9,2,2016-06-03
5555,2015-01-02,8,DBT,55.94,12,3,2015-01-02
5556,2016-02-02,14,CDT,96.32,15,4,2016-03-01
5557,2016-09-02,23,DBT,72.91,12,4,2016-09-02
5558,2016-05-02,17,CDT,91.24,6,4,2016-05-02
5559,2016-08-01,3,CDT,66.35,7,4,2016-08-01
5560,2016-08-03,19,CDT,34.34,6,3,2016-08-03
5561,2016-08-01,3,DBT,51.20,null,null,2016-08-01
5562,2015-01-01,10,CDT,33.21,14,2,2015-01-02
5563,2016-07-07,12,DBT,30.84,null,null,2016-07-08
5564,2015-01-02,28,DBT,34.23,null,null,2015-01-02
5565,2016-09-02,4,CDT,4.09,null,null,2016-09-02
5566,2016-06-02,27,CDT,18.96,null,null,2016-06-02
5567,2016-08-02,17,CDT,50.60,10,2,2016-08-02
5568,2016-03-03,4,DBT,72.55,17,2,2016-03-04
5569,2016-05-06,12,DBT,36.22,null,null,2016-05-06
5570,2016-01-01,3,CDT,92.93,17,2,2016-01-01
5571,2016-09-01,3,DBT,16.24,16,2,2016-09-01
5572,2016-05-02,25,CDT,11.64,6,3,2016-05-02
5573,2016-04-01,18,CDT,13.12,12,2,2016-04-01
5574,2016-04-08,5,CDT,59.20,13,2,2016-04-08
5575,2016-07-02,3,CDT,40.74,13,2,2016-07-02
5576,2016-05-02,8,CDT,49.85,null,null,2016-05-02
5577,2016-02-01,11,DBT,8.91,null,null,2016-02-01
5578,2016-08-02,4,DBT,11.69,14,3,2016-08-02
5579,2015-01-02,14,CDT,96.62,17,3,2015-01-02
5580,2016-09-06,1,CDT,78.49,18,2,2016-09-07
5581,2016-04-02,8,DBT,14.76,7,2,2016-04-02
5582,2016-04-01,12,CDT,8.28,17,4,2016-04-01
5583,2016-04-02,13,DBT,78.54,10,2,2016-04-02
5584,2016-03-01,14,DBT,82.67,9,4,2016-03-01
5585,2016-02-02,19,CDT,78.33,13,3,2016-02-02
5586,2016-08-01,27,CDT,59.98,17,4,2016-08-01
5587,2016-02-02,22,DBT,50.86,null,null,2016-02-02
5588,2016-04-01,19,DBT,28.04,16,3,2016-04-01
5589,2016-05-03,19,CDT,67.20,null,null,2016-05-03
5590,2016-02-02,7,DBT,96.24,6,3,2016-02-02
5591,2016-09-01,7,CDT,6.75,17,4,2016-09-01
5592,2016-01-02,25,DBT,74.66,12,3,2016-01-02
5593,2016-04-01,1,CDT,55.22,null,null,2016-04-01
5594,2016-07-02,25,DBT,23.69,15,2,2016-07-02
5595,2016-04-05,17,CDT,95.54,6,4,2016-04-06
5596,2016-01-02,7,CDT,59.11,16,2,2016-01-02
5597,2016-01-08,12,CDT,47.27,11,3,2016-01-08
5598,2016-08-01,25,DBT,3.38,8,4,2016-08-01
5599,2016-01-01,8,CDT,60.86,6,3,2016-01-01
5600,2016-09-01,11,CDT,7.53,6,4,2016-09-01
5601,2016-05-01,14,DBT,41.17,null,null,2016-05-01
5602,2015-01-03,2,DBT,71.35,15,3,2015-01-04
5603,2016-05-04,24,CDT,36.78,12,2,2016-05-05
5604,2016-01-02,2,CDT,64.68,6,4,2016-01-02
5605,2016-06-01,19,DBT,26.17,13,3,2016-06-01
5606,2016-05-02,24,CDT,21.79,7,2,2016-05-02
5607,2016-08-03,23,CDT,11.16,15,4,2016-08-03
5608,2016-03-01,1,DBT,57.95,8,4,2016-03-01
5609,2016-05-01,28,CDT,57.15,null,null,2016-05-01
5610,2016-05-07,18,CDT,12.32,18,2,2016-05-08
5611,2016-01-07,7,DBT,68.23,16,3,2016-01-07
5612,2016-02-02,1,CDT,91.70,9,3,2016-02-02
5613,2016-03-02,3,DBT,58.93,null,null,2016-03-02
5614,2016-04-03,4,DBT,2.18,7,4,2016-05-01
5615,2016-01-08,22,CDT,49.78,13,4,2016-01-09
5616,2016-01-02,23,DBT,42.27,13,3,2016-01-03
5617,2016-01-01,25,DBT,67.40,18,3,2016-01-01
5618,2016-04-02,5,CDT,26.01,13,3,2016-04-02
5619,2016-01-05,12,CDT,8.87,null,null,2016-01-06
5620,2016-04-01,23,DBT,13.72,13,3,2016-04-01
5621,2016-04-01,24,CDT,90.97,null,null,2016-04-02
5622,2016-05-03,13,DBT,15.28,18,2,2016-06-01
5623,2016-06-02,14,CDT,4.72,6,4,2016-06-02
5624,2016-01-02,28,CDT,54.91,null,null,2016-01-02
5625,2016-08-01,10,DBT,31.12,null,null,2016-08-01
5626,2015-01-04,11,CDT,32.14,null,null,2015-01-05
5627,2015-01-02,15,CDT,75.17,7,3,2015-01-02
5628,2016-06-09,12,CDT,2.64,8,4,2016-06-09
5629,2016-08-05,3,DBT,28.81,null,null,2016-08-05
5630,2016-07-01,29,DBT,49.02,7,3,2016-07-01
5631,2016-01-01,22,CDT,55.33,10,2,2016-01-01
5632,2016-06-01,27,CDT,21.06,10,2,2016-06-02
5633,2016-07-01,17,DBT,6.07,16,3,2016-07-01
5634,2016-09-02,7,CDT,44.11,9,2,2016-09-02
5635,2016-08-02,7,DBT,9.81,8,3,2016-08-02
5636,2016-09-01,5,DBT,39.32,null,null,2016-09-01
5637,2015-01-02,8,DBT,28.99,14,3,2015-01-02
5638,2016-01-01,11,DBT,6.96,17,3,2016-01-01
5639,2016-04-04,15,DBT,51.49,10,2,2016-04-04
5640,2016-07-03,24,DBT,62.06,12,3,2016-07-03
5641,2016-09-05,4,DBT,36.50,17,2,2016-09-06
5642,2016-09-04,24,DBT,42.27,8,2,2016-09-05
5643,2016-08-01,1,DBT,77.53,15,4,2016-08-01
5644,2016-05-02,15,DBT,83.90,10,4,2016-05-03
5645,2015-01-02,10,DBT,75.21,8,3,2015-01-02
5646,2016-01-02,14,CDT,87.39,12,2,2016-01-02
5647,2016-04-01,11,DBT,11.87,10,3,2016-04-01
5648,2016-07-01,19,DBT,45.87,6,4,2016-07-01
5649,2016-06-01,19,CDT,90.54,6,2,2016-06-01
5650,2016-07-01,27,DBT,32.20,15,4,2016-07-01
5651,2016-06-02,28,CDT,12.65,null,null,2016-06-02
5652,2016-08-02,18,DBT,71.88,16,4,2016-08-02
5653,2016-06-01,21,DBT,51.52,8,2,2016-06-01
5654,2016-05-03,19,DBT,56.81,11,4,2016-05-03
5655,2016-03-06,29,CDT,36.41,10,4,2016-03-06
5656,2016-06-01,22,CDT,83.19,8,4,2016-06-01
5657,2015-01-01,21,CDT,91.57,14,4,2015-01-01
5658,2016-06-02,4,DBT,21.69,8,4,2016-06-03
5659,2016-02-04,11,CDT,30.28,16,3,2016-02-05
5660,2015-01-02,27,DBT,72.76,8,2,2015-01-02
5661,2016-02-01,22,CDT,6.74,16,2,2016-02-01
5662,2016-09-01,3,CDT,55.58,9,3,2016-09-01
5663,2016-08-03,17,DBT,54.36,6,3,2016-08-03
5664,2016-09-01,28,DBT,11.78,7,4,2016-09-01
5665,2016-01-03,18,DBT,38.56,null,null,2016-01-03
5666,2016-07-01,7,CDT,15.64,13,2,2016-07-01
5667,2016-08-02,12,DBT,87.21,6,2,2016-08-02
5668,2016-01-01,4,CDT,65.29,16,2,2016-01-01
5669,2015-01-01,10,DBT,50.05,null,null,2015-01-01
5670,2016-03-02,2,DBT,25.25,6,2,2016-03-02
5671,2016-06-01,15,DBT,72.19,null,null,2016-06-01
5672,2016-04-02,8,CDT,18.66,null,null,2016-04-02
5673,2016-01-02,25,DBT,20.24,17,2,2016-01-02
5674,2016-01-02,28,CDT,91.56,null,null,2016-01-02
5675,2016-07-01,1,CDT,70.21,null,null,2016-07-01
5676,2016-01-02,11,DBT,0.87,12,2,2016-01-02
5677,2016-09-01,11,DBT,18.02,15,4,2016-09-01
5678,2016-06-01,12,CDT,95.75,10,3,2016-06-01
5679,2016-03-09,3,DBT,86.58,16,3,2016-03-09
5680,2015-01-01,18,CDT,94.63,17,4,2015-01-01
5681,2016-04-06,19,CDT,95.20,15,2,2016-04-07
5682,2016-03-01,28,DBT,60.90,17,4,2016-03-01
5683,2015-01-02,19,DBT,9.85,null,null,2015-01-02
5684,2016-06-05,22,DBT,46.77,null,null,2016-06-05
5685,2016-09-02,14,CDT,71.44,null,null,2016-09-02
5686,2015-01-02,24,CDT,57.61,10,4,2015-01-02
5687,2015-01-07,15,CDT,97.73,16,3,2015-01-07
5688,2016-09-07,3,CDT,83.29,16,2,2016-09-07
5689,2016-08-02,5,DBT,83.83,17,3,2016-08-03
5690,2016-02-01,5,DBT,53.54,6,2,2016-02-01
5691,2016-05-03,18,DBT,18.44,null,null,2016-05-03
5692,2016-04-01,28,DBT,90.84,null,null,2016-04-01
5693,2016-08-02,1,CDT,56.82,14,4,2016-08-02
5694,2016-08-09,27,DBT,28.23,13,4,2016-08-01
5695,2015-01-01,18,CDT,0.11,13,3,2015-01-01
5696,2015-01-01,1,CDT,60.15,6,3,2015-01-01
5697,2015-01-01,29,CDT,79.34,14,2,2015-01-01
5698,2016-03-03,5,CDT,74.76,17,2,2016-03-03
5699,2016-09-01,25,CDT,49.21,9,2,2016-09-01
5700,2016-04-01,10,CDT,59.94,18,2,2016-04-01
5701,2016-05-04,27,CDT,74.00,16,4,2016-05-05
5702,2016-01-02,7,DBT,43.44,14,3,2016-01-02
5703,2016-07-02,12,DBT,35.77,null,null,2016-07-02
5704,2015-01-03,7,CDT,76.39,18,3,2015-01-04
5705,2016-04-01,22,DBT,21.98,12,4,2016-04-01
5706,2015-01-01,24,CDT,30.43,10,3,2015-01-01
5707,2016-03-05,4,DBT,30.98,6,2,2016-03-05
5708,2016-06-01,4,DBT,81.14,14,3,2016-06-01
5709,2016-04-05,25,CDT,83.13,8,2,2016-04-05
5710,2016-02-01,28,CDT,42.52,null,null,2016-02-01
5711,2016-04-04,27,CDT,88.45,14,2,2016-04-04
5712,2016-07-01,29,DBT,81.49,null,null,2016-07-02
5713,2016-04-02,29,CDT,80.79,8,4,2016-04-02
5714,2016-05-01,29,DBT,70.30,15,4,2016-05-01
5715,2016-08-01,27,DBT,87.18,13,4,2016-08-01
5716,2016-07-06,19,CDT,21.78,18,3,2016-07-06
5717,2016-09-04,2,DBT,40.22,6,2,2016-09-05
5718,2015-01-01,14,DBT,45.88,null,null,2015-01-01
5719,2015-01-01,27,DBT,48.63,null,null,2015-01-01
5720,2016-03-01,17,DBT,11.93,null,null,2016-03-02
5721,2016-03-02,15,CDT,59.14,null,null,2016-03-02
5722,2016-06-08,24,CDT,39.49,11,2,2016-06-09
5723,2016-09-03,4,CDT,66.35,11,4,2016-09-04
5724,2015-01-01,12,CDT,35.81,null,null,2015-01-01
5725,2016-07-02,15,DBT,63.83,7,3,2016-07-02
5726,2016-09-01,4,CDT,99.09,8,4,2016-09-01
5727,2016-04-08,19,CDT,35.62,11,2,2016-04-09
5728,2016-01-02,29,CDT,17.99,9,4,2016-01-02
5729,2016-01-01,23,CDT,91.28,12,2,2016-01-01
5730,2015-01-01,11,DBT,74.00,9,2,2015-01-01
5731,2016-01-03,7,DBT,77.26,17,2,2016-01-03
5732,2016-05-02,24,DBT,9.22,9,2,2016-05-02
5733,2016-06-02,17,CDT,82.23,7,2,2016-06-02
5734,2016-07-01,3,DBT,49.65,8,4,2016-07-01
5735,2016-05-01,22,DBT,5.60,null,null,2016-05-01
5736,2016-03-09,25,DBT,87.09,15,2,2016-03-01
5737,2016-08-02,22,DBT,73.29,16,4,2016-08-02
5738,2016-07-02,12,CDT,24.43,18,4,2016-07-02
5739,2016-05-01,23,DBT,14.39,12,4,2016-05-01
5740,2016-01-07,1,CDT,81.77,12,4,2016-01-07
5741,2015-01-03,8,DBT,74.32,14,4,2015-01-03
5742,2016-04-02,5,DBT,84.01,13,4,2016-04-02
5743,2016-01-05,28,DBT,71.45,null,null,2016-01-05
5744,2015-01-03,23,CDT,79.27,null,null,2016-01-01
5745,2016-03-02,23,DBT,15.02,7,3,2016-03-02
5746,2016-02-02,18,CDT,29.20,12,3,2016-02-02
5747,2015-01-01,10,DBT,87.59,null,null,2015-01-01
5748,2016-09-02,21,CDT,25.13,11,3,2016-09-02
5749,2015-01-01,21,CDT,25.03,14,3,2015-01-02
5750,2016-06-01,18,CDT,55.29,10,3,2016-06-01
5751,2016-09-01,1,CDT,14.53,null,null,2016-09-01
5752,2015-01-09,11,DBT,45.12,18,4,2015-01-09
5753,2016-03-07,15,DBT,31.38,12,2,2016-03-07
5754,2016-07-02,18,DBT,3.04,7,4,2016-07-02
5755,2016-01-02,4,DBT,52.20,9,2,2016-01-02
5756,2016-03-02,21,DBT,53.44,8,4,2016-03-02
5757,2015-01-02,27,CDT,6.88,8,4,2015-01-02
5758,2016-09-02,19,CDT,37.24,6,2,2016-09-02
5759,2016-06-01,23,DBT,6.96,15,3,2016-06-01
5760,2016-05-02,28,DBT,73.70,null,null,2016-05-02
5761,2015-01-05,15,CDT,71.50,9,4,2015-01-06
5762,2016-01-02,15,DBT,24.28,null,null,2016-01-03
5763,2016-03-03,8,CDT,52.87,7,4,2016-03-04
5764,2015-01-02,17,DBT,26.81,18,3,2015-01-02
5765,2015-01-01,23,CDT,82.11,7,4,2015-01-01
5766,2016-08-07,11,CDT,2.84,7,4,2016-08-08
5767,2015-01-02,12,DBT,73.65,6,2,2015-01-02
5768,2015-01-01,25,CDT,81.82,10,4,2015-01-01
5769,2016-05-02,29,CDT,25.53,null,null,2016-05-02
5770,2016-08-01,28,DBT,73.86,15,4,2016-08-01
5771,2016-02-02,27,DBT,59.40,null,null,2016-02-02
5772,2015-01-01,15,DBT,77.14,16,3,2015-01-01
5773,2016-01-03,23,DBT,81.98,null,null,2016-01-03
5774,2016-07-01,8,CDT,95.15,11,4,2016-07-01
5775,2016-03-07,19,CDT,38.61,10,3,2016-03-08
5776,2016-04-08,13,DBT,64.07,null,null,2016-04-09
5777,2016-02-09,1,CDT,91.86,17,4,2016-02-01
5778,2016-07-01,11,DBT,54.60,16,3,2016-07-01
5779,2016-02-01,11,DBT,93.06,8,2,2016-02-01
5780,2016-01-09,29,CDT,94.13,11,2,2016-01-09
5781,2016-07-02,1,CDT,69.65,17,3,2016-07-02
5782,2016-01-01,11,DBT,20.30,null,null,2016-01-02
5783,2015-01-02,21,DBT,53.39,16,3,2015-01-02
5784,2016-01-07,24,DBT,24.97,null,null,2016-01-08
5785,2016-01-01,27,DBT,83.39,13,2,2016-01-01
5786,2016-03-01,12,CDT,66.07,11,3,2016-03-01
5787,2016-03-02,14,CDT,49.51,14,2,2016-03-02
5788,2016-08-02,4,DBT,54.72,7,2,2016-08-02
5789,2016-01-01,29,DBT,89.48,12,4,2016-01-01
5790,2016-05-01,1,CDT,69.82,13,4,2016-05-01
5791,2016-09-06,8,CDT,28.81,16,3,2016-09-06
5792,2016-01-01,5,DBT,52.67,13,2,2016-01-01
5793,2016-02-01,24,CDT,19.69,13,4,2016-02-01
5794,2015-01-02,8,CDT,75.65,15,3,2015-01-02
5795,2015-01-01,28,CDT,27.47,15,3,2015-01-01
5796,2016-01-02,17,DBT,86.48,9,3,2016-01-02
5797,2015-01-02,22,DBT,98.22,null,null,2015-01-02
5798,2016-09-02,19,DBT,91.14,null,null,2016-09-02
5799,2016-08-01,12,CDT,44.53,9,2,2016-08-01
5800,2016-02-09,19,DBT,73.80,9,2,2016-02-01
5801,2016-04-01,7,DBT,58.18,7,2,2016-04-01
5802,2016-02-02,2,CDT,32.53,null,null,2016-03-01
5803,2015-01-02,15,DBT,70.08,15,2,2015-01-02
5804,2016-06-01,25,DBT,65.77,6,2,2016-06-01
5805,2016-06-02,12,CDT,74.93,null,null,2016-06-02
5806,2016-03-01,4,DBT,9.78,16,2,2016-03-01
5807,2016-03-01,25,DBT,42.46,null,null,2016-03-02
5808,2016-06-02,13,DBT,83.37,17,3,2016-06-02
5809,2015-01-01,28,CDT,34.45,14,2,2015-01-01
5810,2016-01-03,8,CDT,37.11,11,4,2016-01-03
5811,2016-07-05,21,DBT,22.34,12,3,2016-07-05
5812,2016-03-02,5,DBT,21.65,null,null,2016-03-02
5813,2016-01-01,18,CDT,21.73,null,null,2016-01-01
5814,2016-03-01,18,DBT,77.34,null,null,2016-03-01
5815,2016-02-02,29,DBT,38.52,8,4,2016-02-02
5816,2015-01-01,5,CDT,71.83,7,3,2015-01-01
5817,2015-01-02,29,DBT,78.75,11,2,2015-01-02
5818,2016-05-01,19,CDT,55.11,null,null,2016-05-01
5819,2016-03-02,10,DBT,43.77,18,4,2016-03-02
5820,2015-01-02,25,CDT,96.58,17,4,2015-01-02
5821,2016-02-02,22,DBT,43.49,14,4,2016-02-02
5822,2016-01-08,8,CDT,46.16,null,null,2016-01-08
5823,2016-05-02,13,DBT,25.85,null,null,2016-05-02
5824,2016-05-02,18,CDT,59.83,null,null,2016-05-02
5825,2016-03-02,28,DBT,52.86,8,3,2016-03-02
5826,2015-01-02,24,CDT,16.65,9,2,2015-01-02
5827,2016-02-01,21,DBT,42.87,7,4,2016-02-01
5828,2016-01-09,10,CDT,17.27,10,2,2016-01-09
5829,2015-01-01,1,DBT,99.39,14,4,2015-01-01
5830,2016-03-01,22,CDT,87.99,17,4,2016-03-01
5831,2016-01-02,10,DBT,60.20,9,4,2016-01-02
5832,2016-02-01,13,DBT,38.31,14,2,2016-02-02
5833,2016-05-01,5,CDT,43.69,12,4,2016-05-01
5834,2016-04-01,8,DBT,97.28,6,4,2016-04-02
5835,2016-01-07,1,CDT,62.09,null,null,2016-01-08
5836,2015-01-02,4,DBT,93.46,13,3,2015-01-02
5837,2016-05-02,3,DBT,29.90,11,3,2016-05-03
5838,2016-03-02,24,CDT,76.01,11,4,2016-03-02
5839,2016-07-07,12,CDT,57.69,16,3,2016-07-08
5840,2016-09-04,15,DBT,41.51,15,2,2016-09-05
5841,2016-09-01,19,CDT,90.24,null,null,2016-09-01
5842,2016-03-01,13,DBT,1.44,9,4,2016-03-01
5843,2016-05-08,10,DBT,78.75,null,null,2016-05-09
5844,2016-06-08,14,CDT,62.17,9,3,2016-06-09
5845,2016-02-06,5,CDT,5.67,10,2,2016-02-06
5846,2016-08-02,7,DBT,89.21,18,3,2016-08-02
5847,2015-01-02,12,DBT,20.01,9,2,2015-01-02
5848,2016-06-02,25,DBT,66.24,17,4,2016-06-02
5849,2016-09-01,13,DBT,15.36,17,4,2016-09-01
5850,2016-04-01,12,CDT,0.28,11,3,2016-04-01
5851,2016-03-01,24,DBT,16.75,7,4,2016-03-01
5852,2015-01-02,17,CDT,50.23,11,4,2015-01-02
5853,2016-01-02,22,CDT,51.26,18,2,2016-01-02
5854,2016-09-06,4,DBT,4.75,17,4,2016-09-07
5855,2016-07-01,11,DBT,55.69,15,2,2016-07-01
5856,2016-01-03,25,DBT,34.52,null,null,2016-01-03
5857,2015-01-02,18,CDT,6.45,16,2,2015-01-02
5858,2016-09-02,15,DBT,56.72,18,4,2016-09-02
5859,2016-08-02,11,DBT,53.12,null,null,2016-08-02
5860,2016-08-02,5,CDT,37.80,12,3,2016-08-02
5861,2016-09-03,17,DBT,57.39,8,4,2016-09-03
5862,2016-05-02,17,DBT,96.64,9,4,2016-05-02
5863,2016-07-01,3,CDT,21.74,null,null,2016-07-01
5864,2015-01-02,12,CDT,28.21,7,3,2015-01-02
5865,2016-06-01,28,DBT,2.81,16,2,2016-06-02
5866,2016-06-01,22,CDT,24.33,null,null,2016-06-01
5867,2016-07-03,19,DBT,84.98,null,null,2016-07-03
5868,2015-01-01,29,CDT,13.06,18,3,2015-01-01
5869,2015-01-02,17,CDT,19.02,13,2,2015-01-02
5870,2016-07-01,28,CDT,25.16,11,3,2016-07-01
5871,2015-01-02,1,CDT,67.06,7,2,2015-01-02
5872,2016-04-01,27,CDT,51.98,10,2,2016-04-01
5873,2016-04-01,5,CDT,11.40,14,2,2016-04-01
5874,2015-01-03,3,DBT,32.44,null,null,2015-01-03
5875,2016-01-05,15,DBT,47.16,13,3,2016-01-05
5876,2016-06-01,18,DBT,25.33,16,2,2016-06-01
5877,2016-09-01,23,CDT,71.92,null,null,2016-09-01
5878,2015-01-01,1,DBT,25.05,16,2,2015-01-02
5879,2016-08-02,3,DBT,35.64,7,3,2016-08-03
5880,2015-01-02,4,DBT,48.87,16,2,2015-01-02
5881,2016-06-01,11,DBT,86.30,18,3,2016-06-01
5882,2016-01-01,8,CDT,14.57,14,4,2016-01-01
5883,2016-05-01,2,DBT,71.11,10,4,2016-05-01
